-24.241610738255094; -5.119834710743801; -4.8884297520661155; -6.537190082644623
-23.248322147651052; -4.421487603305785; -4.301652892561982; -4.586776859504132
-22.74496644295306; -3.528925619834711; -3.483471074380166; -3.582644628099174
-22.248322147651038; -3.053719008264464; -3.020661157024794; -3.0867768595041327
-21.75167785234902; -2.7231404958677694; -2.702479338842976; -2.7520661157024806
-21.248322147651024; -2.5619834710743814; -2.5454545454545467; -2.586776859504133
-20.751677852349005; -2.4256198347107447; -2.4132231404958686; -2.4504132231404965
-20.24832214765101; -2.421487603305786; -2.4049586776859515; -2.446280991735538
-19.75167785234899; -2.359504132231406; -2.34710743801653; -2.384297520661158
-19.255033557046968; -2.3512396694214885; -2.3347107438016543; -2.3760330578512407
-18.751677852348976; -2.239669421487605; -2.22314049586777; -2.2644628099173563
-18.255033557046954; -2.2644628099173563; -2.2438016528925635; -2.293388429752067
-17.75167785234896; -2.1280991735537205; -2.1033057851239683; -2.16115702479339
-17.25503355704694; -2.086776859504133; -2.057851239669423; -2.1280991735537205
-16.751677852348944; -1.929752066115704; -1.8925619834710754; -1.9710743801652912
-16.255033557046925; -1.8801652892562; -1.8305785123966956; -1.933884297520663
-15.751677852348932; -1.913223140495869; -1.8429752066115712; -2.0000000000000018
-15.255033557046913; -2.0495867768595053; -1.9214876033057853; -2.2272727272727284
-14.758389261744888; -2.326446280991737; -2.099173553719009; -2.8636363636363646
