-23.24475524475526; -5.120171673819742; -4.888412017167377; -6.523605150214593
-22.74825174825176; -4.819742489270386; -4.6437768240343305; -5.115879828326181
-22.244755244755254; -4.008583690987125; -3.9313304721030033; -4.103004291845494
-21.741258741258747; -3.291845493562232; -3.2532188841201726; -3.330472103004292
-21.251748251748257; -2.8497854077253226; -2.824034334763949; -2.8798283261802577
-20.74825174825175; -2.6480686695278983; -2.6223175965665244; -2.673819742489271
-20.251748251748253; -2.424892703862662; -2.4077253218884134; -2.446351931330473
-19.748251748251747; -2.3218884120171683; -2.3090128755364816; -2.347639484978542
-19.24475524475524; -2.2875536480686707; -2.2703862660944214; -2.3047210300429186
-18.74825174825174; -2.227467811158799; -2.2103004291845503; -2.2489270386266105
-18.251748251748243; -2.1759656652360526; -2.1587982832618033; -2.201716738197426
-17.748251748251732; -2.150214592274679; -2.128755364806868; -2.167381974248928
-17.25174825174824; -2.111587982832619; -2.090128755364808; -2.13304721030043
-16.748251748251732; -2.0300429184549365; -2.0128755364806876; -2.05579399141631
-16.251748251748232; -1.982832618025752; -1.9527896995708163; -2.021459227467812
-15.748251748251725; -1.8497854077253228; -1.815450643776825; -1.888412017167383
-15.251748251748225; -1.8240343347639496; -1.7854077253218894; -1.8755364806866963
-14.74825174825172; -1.8626609442060096; -1.7982832618025764; -1.9356223175965674
-14.244755244755215; -2.1072961373390564; -1.9656652360515032; -2.30472103004292
-13.748251748251716; -2.060085836909872; -1.8369098712446366; -2.596566523605152
