-23.756272401433694; -5.118942731277534; -4.889867841409692; -6.4845814977973575
-23.24731182795699; -4.581497797356828; -4.436123348017622; -4.779735682819384
-22.752688172043012; -4.348017621145375; -4.2334801762114544; -4.493392070484582
-22.24372759856631; -3.444933920704846; -3.4008810572687227; -3.493392070484582
-21.749103942652333; -3.013215859030837; -2.9823788546255505; -3.0440528634361237
-21.254480286738353; -2.709251101321586; -2.682819383259912; -2.731277533039648
-20.752688172043012; -2.5198237885462555; -2.497797356828194; -2.54625550660793
-20.250896057347674; -2.383259911894273; -2.3656387665198233; -2.4140969162995596
-19.75627240143369; -2.356828193832599; -2.325991189427313; -2.383259911894273
-19.24731182795699; -2.2775330396475773; -2.246696035242291; -2.3039647577092515
-18.752688172043012; -2.2246696035242293; -2.1938325991189425; -2.2422907488986787
-18.25089605734767; -2.1762114537444934; -2.1497797356828197; -2.20704845814978
-17.749103942652333; -2.114537444933921; -2.0969162995594712; -2.1365638766519828
-17.24731182795699; -2.0396475770925107; -2.0176211453744495; -2.066079295154185
-16.74551971326165; -1.9647577092511013; -1.9383259911894273; -1.9999999999999998
-16.24372759856631; -1.86784140969163; -1.8414096916299558; -1.911894273127753
-15.74910394265233; -1.7841409691629957; -1.7400881057268724; -1.8370044052863432
-15.24014336917563; -1.7488986784140967; -1.6916299559471368; -1.8149779735682814
-14.752688172043014; -2.251101321585903; -2.1057268722466973; -2.484581497797356
-14.25089605734767; -2.2863436123348015; -2.05286343612335; -2.8149779735682814
