-22.753424657534246; -5.1265822784810124; -4.890295358649789; -6.535864978902954
-22.246575342465754; -5.4303797468354436; -5.1223628691983105; -6.5400843881856545
-21.753424657534246; -4.383966244725739; -4.270042194092827; -4.5400843881856545
-21.246575342465754; -3.48945147679325; -3.447257383966245; -3.5400843881856545
-20.753424657534246; -2.962025316455697; -2.9367088607594947; -2.9915611814345997
-20.246575342465754; -2.654008438818566; -2.632911392405064; -2.6793248945147687
-19.753424657534246; -2.451476793248946; -2.4345991561181446; -2.4725738396624477
-19.246575342465754; -2.2827004219409295; -2.270042194092828; -2.303797468354431
-18.753424657534246; -2.2405063291139253; -2.227848101265824; -2.2616033755274274
-18.246575342465754; -2.168776371308018; -2.151898734177216; -2.18987341772152
-17.73972602739726; -2.139240506329115; -2.113924050632912; -2.160337552742617
-17.246575342465754; -2.1012658227848116; -2.075949367088609; -2.122362869198313
-16.73972602739726; -2.0590717299578074; -2.029535864978904; -2.08438818565401
-16.23972602739726; -1.966244725738398; -1.9451476793248959; -1.9915611814346001
-15.739726027397259; -1.9409282700421953; -1.9071729957805923; -1.9789029535864993
-15.246575342465752; -1.8227848101265836; -1.78481012658228; -1.8691983122362883
-14.73972602739726; -1.805907172995782; -1.7594936708860769; -1.8649789029535881
-14.232876712328764; -1.88607594936709; -1.8143459915611824; -1.9831223628691999
-13.739726027397259; -2.122362869198313; -1.9409282700421948; -2.4135021097046425
-13.232876712328768; -2.223628691983124; -1.9198312236286903; -6.5021097046413505
