-20.36279069767442, 0.000010981215300196354
-20.074418604651164, 0.00003505221340921049
-19.841860465116277, 0.00007694472676564586
-19.6, 0.00012518750258625318
-19.358139534883723, 0.00039960049383067585
-19.116279069767444, 0.0007274256618821515
-18.865116279069767, 0.001596805546697197
-18.613953488372093, 0.0025979700872256553
-18.36279069767442, 0.004555505605468039
-18.111627906976747, 0.006146358476368815
-17.869767441860468, 0.007988017808015726
-17.61860465116279, 0.010000000000000021
-17.36744186046512, 0.011188722115874256
-17.116279069767444, 0.014006881788178736
-16.874418604651165, 0.016269796235360366
-16.632558139534886, 0.016269796235360366
-16.372093023255815, 0.018203822895934366
-16.120930232558145, 0.019619273742801237
-15.86976744186047, 0.021951460202347086
-15.618604651162794, 0.021951460202347086
-15.36744186046512, 0.02647062695401455
-15.134883720930235, 0.029617248922143857
-14.874418604651165, 0.031920158608113106
-14.623255813953492, 0.03849159021949691
-14.381395348837213, 0.03849159021949691
-14.13023255813954, 0.03707709426038584
-13.869767441860471, 0.03707709426038581
-13.627906976744192, 0.05391471540435087
-13.395348837209308, 0.0500249878548957
-13.125581395348844, 0.06501418610174463
-12.939534883720937, 0.05391471540435087
-12.604651162790704, 0.05193344763543827
-12.390697674418611, 0.021951460202347086
-12.167441860465123, 0.030747150813218445
-11.879069767441868, 0.09106460192817867
-11.665116279069775, 0.07006940913385994
-11.339534883720939, 0.10577675602831792
-11.116279069767451, 0.022788911258644736
-10.883720930232569, 0.04306717067640532
-10.59534883720931, 0.32523338701356963
-10.427906976744195, 0.13241927918860494
