-23.246666666666666; -4.577868852459016; -4.438524590163935; -4.786885245901677
-22.75333333333333; -3.6557377049180335; -3.5983606557377055; -3.713114754098362
-22.25333333333333; -3.155737704918033; -3.1229508196721323; -3.1967213114754096
-21.75333333333333; -2.778688524590164; -2.7540983606557377; -2.807377049180328
-21.25333333333333; -2.5901639344262297; -2.569672131147541; -2.614754098360656
-20.75333333333333; -2.4549180327868854; -2.4385245901639347; -2.475409836065574
-20.25333333333333; -2.3934426229508197; -2.3811475409836067; -2.430327868852459
-19.75333333333333; -2.360655737704918; -2.3401639344262293; -2.3811475409836067
-19.259999999999998; -2.3237704918032787; -2.307377049180328; -2.3483606557377046
-18.75333333333333; -2.237704918032787; -2.221311475409836; -2.2581967213114753
-18.25333333333333; -2.237704918032787; -2.221311475409836; -2.2622950819672134
-17.75333333333333; -2.114754098360656; -2.0901639344262293; -2.14344262295082
-17.25333333333333; -2.1065573770491803; -2.0737704918032787; -2.139344262295082
-16.75333333333333; -1.963114754098361; -1.9262295081967216; -2
-16.25333333333333; -1.877049180327869; -1.836065573770492; -1.9262295081967216
-15.75333333333333; -1.741803278688525; -1.6885245901639345; -1.7950819672131149
-15.253333333333329; -1.9467213114754103; -1.8524590163934427; -2.061475409836066
-14.753333333333329; -2.045081967213115; -1.872950819672131; -2.3483606557377055
