-25.26126126126126; -4.090604026845639; -3.946308724832214; -4.318791946308725
-24.74774774774775; -3.570469798657719; -3.4865771812080535; -3.6812080536912757
-24.26126126126126; -3.251677852348993; -3.1912751677852347; -3.3187919463087248
-23.756756756756758; -2.6946308724832213; -2.6577181208053693; -2.7315436241610733
-23.252252252252255; -2.5; -2.4664429530201337; -2.530201342281879
-22.756756756756758; -2.395973154362416; -2.37248322147651; -2.4228187919463084
-22.252252252252255; -2.298657718120805; -2.2818791946308723; -2.3255033557046976
-21.756756756756758; -2.3255033557046976; -2.3020134228187916; -2.3489932885906035
-21.261261261261264; -2.164429530201342; -2.1342281879194624; -2.194630872483221
-20.756756756756758; -2.2248322147651005; -2.177852348993288; -2.271812080536913
-20.252252252252255; -2.2181208053691273; -2.1543624161073818; -2.2919463087248326
-19.756756756756758; -2.10738255033557; -2.0302013422818783; -2.204697986577181
-19.26126126126126; -2.087248322147651; -1.986577181208053; -2.2181208053691273
-18.765765765765767; -2.177852348993288; -2.0167785234899314; -2.4328859060402683
-18.252252252252255; -2.0570469798657713; -1.855704697986575; -2.4295302013422817
