-20.7463768115942; -5.428571428571418; -5.125; -6.6116071428571415
-20.2463768115942; -5.428571428571428; -5.125; -6.620535714285713
-19.7463768115942; -5.428571428571427; -5.124999999999999; -6.62946428571427
-19.253623188405793; -4.950892857142857; -4.754464285714286; -5.325892857142856
-18.7463768115942; -4.03125; -3.946428571428571; -4.125
-18.2463768115942; -3.3750000000000004; -3.3348214285714293; -3.4241071428571432
-17.7463768115942; -2.915178571428572; -2.8883928571428577; -2.9419642857142856
-17.253623188405793; -2.5491071428571437; -2.531250000000001; -2.571428571428572
-16.753623188405797; -2.3482142857142874; -2.3348214285714297; -2.370535714285715
-16.2463768115942; -2.2321428571428577; -2.2187500000000018; -2.250000000000001
-15.746376811594201; -2.125000000000001; -2.1116071428571446; -2.156250000000001
-15.246376811594203; -2.066964285714287; -2.044642857142859; -2.0848214285714293
-14.753623188405793; -2.013392857142858; -1.9910714285714302; -2.0357142857142865
-14.2463768115942; -1.906250000000001; -1.8794642857142867; -1.9330357142857149
-13.753623188405793; -1.8973214285714297; -1.8616071428571437; -1.9330357142857153
-13.2463768115942; -1.8526785714285725; -1.8080357142857153; -1.9017857142857157
-12.746376811594201; -1.8080357142857155; -1.754464285714287; -1.8660714285714302
-12.246376811594203; -1.8928571428571443; -1.8035714285714293; -2.0044642857142874
-11.746376811594203; -1.9107142857142871; -1.7455357142857157; -2.165178571428572
